RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
395059,36,"San Jose, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369987.8,1990273.9215686275,2088203.8085106383,1907973.923076923,2553756.4423076925,1937230.5,2020773.2,2609647.2666666666,2288057.222222222,1934102.2068965517,2183463.9736842103,2062160.7826086956,1695994.0
394902,37,"Nashville, TN",msa,TN,380413.44250513345,373494.576,404428.1259968102,396825.4425,417228.8237378211,454221.03319148935,412761.8951762523,444307.70387038705,430635.9098765432,460824.0566037736,462778.4748700173,628842.6293929713,403930.70871985157,390239.1364365971,430449.1707920792,426164.17647058825,446754.81156069366,455576.2834158416,416053.13520408166,450073.3569230769,457483.2045826514,505617.5479452055,449324.12098298676,451503.6697530864,414101.68927789934,427307.33141762455,451083.12955465587,416475.0918544194,397851.6375,427011.85351089586,436981.12680756394,441830.78728070174,425782.3186440678,465188.92086330935,461295.99039780523,462649.7131394183,433517.7014270033,449928.93979591836,439019.9890350877,484260.19105984137,489472.85142857145,507844.7822520507,500365.6948881789,495434.26404023473,489244.3798828125,507143.2987341772,510356.23451327434,520769.60237780714,501968.815920398,554153.7985971944,551483.4649681528,587409.7175843695,601061.472868217,610248.5161290322,589125.144895719,610751.5087557604,589781.7151675485,618472.9740566037,644158.3430851063,655656.7623966942,616888.0506108203,664901.6906906907,650362.4162436548,632545.8559046587,635219.9592502038,674866.0987654321,628994.4717368962,634248.3424408014,636591.4204035874,649859.5247981546,624957.0319573901,665850.5653298836,646657.7547528517,700903.2732049037
395194,38,"Virginia Beach, VA",msa,VA,313267.08920187794,315060.881533101,301232.3009118541,311188.0158227848,339595.79141104297,351878.27678571426,337474.0,355176.22580645164,362286.72033898305,342948.81666666665,362920.70238095237,379088.4624277457,285608.1098265896,331044.4474885845,318805.6695652174,314624.7361111111,359445.3432835821,336334.56880733947,355125.6443298969,391643.277173913,355529.6645962733,372426.97777777776,374769.24844720494,360248.2571428571,337733.63636363635,317335.27419354836,327294.5829787234,355544.2365591398,341107.81363636366,337200.4537815126,331485.2103321033,364117.7716894977,353375.3333333333,386927.3823529412,388070.22513089003,385046.1212121212,347941.4183006536,342954.09160305344,359566.1924290221,385376.48924731184,425825.01948051946,387062.6449704142,400043.93529411766,374498.9054878049,414732.32330827066,429368.9385665529,432285.77734375,445605.785637149,430148.3793103448,446159.89215686277,433251.6004962779,461977.5409356725,466487.0072202166,456551.9034482759,473906.04867256636,446009.78695652174,470806.0169491525,481942.49159663863,515214.7880434783,473918.85294117645,464843.28651685396,450484.9032258064,455132.5273972603,472811.80476190476,490706.43359375,517035.38333333336,484798.9010416667,513097.34545454546,448829.6536312849,474480.17045454547,440957.2535928143,445863.25,452887.57627118647,460117.04347826086
395005,39,"Providence, RI",msa,RI,356083.02702702704,383405.90625,372595.3888888889,390282.75268817204,412086.6245652174,460061.8409090909,415452.5540540541,536034.5,453961.98412698414,417829.09523809527,510264.8115942029,401293.16071428574,428959.0188679245,425027.54,469449.2278481013,381849.8125,519232.1389887641,415749.2098765432,466033.06,456783.39506172837,409938.275862069,455743.582278481,422895.6216216216,499158.78125,487610.99457627116,416570.5283050848,501567.07276923076,405716.96153846156,548238.7313432836,411878.34285714285,458728.68520833337,512799.3058823529,518738.04901960783,518650.00924528297,485044.5945945946,480569.0869565217,466449.4641935484,459772.7315492958,459875.66054545454,463417.6217699115,507580.1923076923,586448.793814433,666201.3841304348,553602.7117582418,554783.9482857143,498462.6818181818,532680.3217391304,606272.6899224806,554326.0,609663.9662921348,580151.7238095239,537532.7380952381,574593.9756097561,617832.3169607843,607824.8936170213,630546.8426966292,554267.3522727273,614787.6476190477,592574.9086486486,668203.3595505618,585280.5538461539,603778.4137931034,558241.5316455696,643775.7868852459,651846.2352941176,623102.9052631579,728559.4736842106,632269.5,662521.6376811594,727084.4035087719,763087.1765079366,663320.8222222222,810052.1333333333,649340.5901639344
394714,40,"Jacksonville, FL",msa,FL,416382.89977728284,308470.39614561026,315571.8140092879,315022.3405405405,320289.4200769231,327828.3330769231,348730.50408163265,333756.1992818671,372984.11710526317,337702.6887159533,347943.033383915,344140.558908046,349102.2682692308,312928.56230502605,316317.6433884298,327906.9868367347,330707.6374558304,346919.7496488294,351874.84111856826,344248.2619917865,334778.11458773783,335987.7232569974,330692.9976798144,344446.9995786061,342357.42671755725,326753.00508905854,327978.05201030924,330212.96793650795,333779.4052854122,329138.68242245197,338328.1828478964,344934.4466192171,339840.77411402157,353663.9298561151,342414.9792060492,355290.56825396826,338356.05326876516,325156.4789915966,362504.80294561933,363291.5224489796,373891.7451327434,420815.0233281493,454354.02991452994,397878.6446886447,,,,,452149.1603773585,427694.9267895546,452842.0822511486,429488.2470351759,446742.6015873016,443357.1609498681,445435.7859287055,440158.98267581477,461316.0,463702.2789968652,442790.1186131387,482427.6128233438,432672.8301886792,427869.5228873239,442989.8807471264,453706.79344729346,468620.347826087,483342.8367626886,466996.9846678024,470291.8196994992,464317.05756660743,480765.34700884955,463307.15705765405,500074.0870967742,460587.4418604651,460479.95238095237
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,515073.5208333333,408901.54054054053,446333.1304347826,368050.15555555554,418229.8108108108,388314.02857142856,402503.3548387097,468150.1923076923,413905.4634210526,362990.0,422120.0,423494.9811764706,450694.0,410805.0833333333,463838.275862069,446010.70930232556,476225.6862745098,455113.80000000005,474345.9344262295,443959.8311111111,504749.26470588235,471982.4666666667,424981.1875,481609.9820967742,505742.74253968254,441679.9818181818,496768.5309411764,473994.296875,509407.25,590473.8823529412,498204.4285714286,541808.2591666667,520170.6923076923,469604.0,527118.942745098,504545.18666666665,562820.3333333334,579748.8648648649,558932.2191780822,587449.3287671233,522505.82692307694,619058.3768115942,550401.6226415094,567442.9574074073,576314.8787878788,493479.8611111111,552672.0832075472,534397.7941176471,525381.0476190476,623548.2380952381,595937.6458333334,557931.7894736842,574187.3373846153,579138.5909090909,642173.7049180327,636229.4464285715,574302.0465116279,664387.6666666666,610046.4583333334
394935,42,"Oklahoma City, OK",msa,OK,213351.24705882353,204430.7901234568,205108.3779527559,186216.46323529413,212569.02739726027,256026.6803652968,253465.46543778802,238838.36597938143,238394.82040229885,255031.04210526316,260051.84444444443,271815.9379310345,230970.8396946565,246770.51067961167,267687.5921568627,268524.7882882883,257256.8893129771,302767.14159292035,277840.8546255507,285076.6504854369,282445.4913294798,276946.420212766,281715.8448275862,287813.7033492823,250006.0807453416,270724.0438596491,254469.12934362935,253487.63008130083,262742.00784313725,282343.02753424656,278555.912,292638.87089136493,275752.7756232687,322105.19618729095,292597.81263157894,291918.53217391303,259445.39915966385,290891.9676923077,286436.25337748346,292369.185751634,306146.25306172844,301494.73753623187,315892.12658227846,319159.9182644628,320196.028816568,325762.877994012,329549.29322946176,337584.3534563107,302268.97547683923,338815.78,322203.6184509804,341272.05216101697,351632.1498192771,374961.75466200465,375713.59025974025,390794.15560439555,359000.3520630373,377000.32280487806,354172.351511254,366549.28113879,361186.6956521739,345775.28571428574,375127.69421487604,354016.96524064173,380919.3614775726,378117.7506361323,387279.24252491695,360827.4691358025,368942.73426573427,383935.8686868687,361065.76277372264,383231.0074349442,378280.22352941177,355589.45
395012,43,"Raleigh, NC",msa,NC,332203.7330210773,327236.7971014493,352520.5111662531,376519.59685863875,368612.3891566265,376458.1306620209,372581.94322344323,392710.0765550239,366220.69179600885,390438.74888888886,410365.1628787879,414590.2042253521,385060.63106796116,388935.8891509434,385956.22373540857,374566.8697916667,390367.98706099816,400865.1509846827,399277.2017167382,403761.85350318474,399280.12841530057,397449.2702702703,403627.693877551,399245.44104803493,378584.81369863014,375418.92517006805,382229.90138408303,388625.6178107607,,,403142.47337278107,404169.45049504953,408867.91155234654,396944.03370786516,406975.7824267782,411161.46986089647,377873.5146103896,376531.0741885626,396938.1943371943,419943.02925531915,417742.7815934066,420205.400541272,442394.18011257035,434286.7376788553,445943.2561983471,469405.1426256078,494132.625,463690.93023255817,499088.4584103512,457929.43741209566,460717.4496644295,498183.8737446198,498268.6911564626,492068.34250343876,523720.0103550296,528506.02486911,531076.1058451816,531118.7931034482,524808.0826086956,517701.0689170183,536458.0357142857,501802.75647668395,502891.82903981267,507530.58234519104,506866.45247657294,541700.4855842185,530638.6614853195,520341.3063763608,549644.0157342658,501748.8709090909,517502.32515337423,523741.50779896014,517749.2688172043,514691.0256410256
394849,44,"Memphis, TN",msa,TN,340328.843373494,310964.74774774775,319175.42763157893,338833.96694214875,288061.06363636366,338134.71428571426,347251.8850574713,364931.50588235294,334144.24418604653,363985.8714285714,342177.5714285714,359371.28,363422.14814814815,352966.8857142857,301327.24675324676,343626.63513513515,359450.2089552239,380596.98630136985,342012.4520547945,338493.2295081967,364995.85333333333,366599.9459459459,347275.5294117647,362414.3294117647,367925.7543859649,373009.1447368421,354757.2153846154,389250.1808510638,324888.93333333335,345830.37647058826,341584.82352941175,352071.9397590361,376265.61,364693.92727272725,426828.6212121212,371076.7752808989,394623.54411764705,388022.54098360654,385423.73846153845,392612.704,388176.52252252254,361737.54545454547,377389.03305785125,426723.51937984495,398720.56153846154,425539.44444444444,394788.71204188484,430965.97747747746,386658.30322580645,373406.6596858639,415670.652892562,420115.00980392157,399307.17475728155,408186.29515418503,421520.08938547486,473190.4438202247,401675.13966480445,399194.7077922078,438131.3821656051,435712.358490566,432052.86363636365,442991.25563909777,455223.85643564357,461586.6608187134,431124.0279329609,443180.1743589744,411693.95454545453,457682.9710982659,423443.2465753425,435944.2255639098,413538.34426229505,436217.1216216216,442761.2604166667,413986.9268292683
395022,45,"Richmond, VA",msa,VA,340094.6254180602,326896.10561056103,319968.931122449,314056.7331378299,335782.39130434784,348561.69922879175,380963.23920265783,359046.8078078078,317743.19583333336,376662.9502074689,389893.21153846156,397323.5270758123,313174.12315270933,348819.43111111113,324010.2264808362,325170.7490039841,348514.012987013,365108.2053872054,374850.8032128514,380485.0948616601,370330.1570680628,374597.4266666667,413538.31693989073,383810.20634920633,337219.4371859296,360485.7231404959,389743.9770491803,370887.00476190477,375259.1807228916,382837.9743589744,367504.59356725146,374680.7422360248,378003.1932515337,402686.3277027027,384510.44444444444,397961.44192634564,345341.47747747746,355537.1090225564,377429.8472906404,408691.78851174936,404475.70170454547,412992.70927318296,418838.81470588234,429858.0789473684,431565.22591362125,420421.5875,423831.52046783624,427037.21703853953,441413.97523219814,457278.3067846608,443522.8162291169,489369.57262569835,466131.6357827476,467661.5154061625,487161.3607142857,498192.4501607717,492494.58687258686,507496.8223140496,502690.68161434977,468834.21538720536,470597.94202898553,520997.5720338983,470989.7704918033,507712.48387096776,506440.11682242993,514185.41493775934,486250.11926605506,494542.36036036036,474690.15625,491198.7520325203,520155.4736842105,499539.5777777778,494657.9356725146,518143.8591549296
394807,46,"Louisville, KY",msa,KY,280393.59779411764,282022.3181818182,274101.53103448276,277232.75386666664,281736.4402173913,302277.25741935486,288231.3658536585,280585.5263157895,288119.47173913044,287832.34375,322853.522755102,291473.8369565217,326070.4938271605,314283.97962025314,303288.01173469384,275780.4285714286,293824.15504950495,306027.0360909091,320218.93859649124,319985.16071428574,284076.26666666666,312094.7752808989,310455.5076470588,463602.41598039214,314860.1943859649,303843.9038461539,301693.6160714286,306652.08510638296,299013.0475728155,328309.864,314170.137254902,343983.43548387097,302743.51923076925,305589.3744360902,321212.715,336698.7511818182,313956.93515789474,308295.33989795914,330596.5111258278,310528.3621641791,329554.11642857146,342419.8333333333,361588.55693333334,344068.677852349,355898.14666666667,382149.5928143713,352651.0,383612.0692380952,357624.8692307692,360076.39869281044,350917.91847826086,363161.6467065868,384378.5606060606,371167.7865317919,390776.1879375,386578.9647887324,372541.2727272727,440601.78764150944,370326.0894308943,368090.5327868852,363108.08708333335,367724.77842105256,356794.875,378304.8488275862,375859.484375,395111.88732394367,410828.0833333333,431654.55555555556,366602.3562037037,393378.5306122449,439005.2476106195,422248.51556338026,384436.5418918919,342818.65765765763
394910,47,"New Orleans, LA",msa,LA,277375.5180722892,235758.86666666667,257772.14285714287,226865.05660377358,226014.17272727273,261947.0804597701,248947.52173913043,259988.74226804124,235319.4054054054,263885.8088235294,298906.48148148146,241648.78048780488,221907.4423076923,222166.13636363635,218877.70909090908,249951.55405405405,247376.33720930232,290504.32352941175,299553.74736842106,292368.6111111111,304114.52702702704,267457.8977272727,291470.4161538462,292608.85714285716,246611.41379310345,297052.038961039,252709.9111111111,296973.0344827586,264159.5922330097,260182.88888888888,295815.53103448276,313206.2700729927,325392.5887096774,325919.7339449541,316918.74725274724,361904.78217821784,339370.05555555556,353758.85714285716,319278.6886792453,373347.95081967214,359239.06722689077,393168.5746268657,340331.21904761903,366062.8915662651,436657.1323529412,364715.58653846156,370045.8495575221,369741.02678571426,345807.2807017544,326466.11023622047,319807.1920529801,353237.5324675325,328353.82035928144,344430.7997368421,358932.4140625,334147.3425414365,337253.0581395349,315128.8044444444,354693.7849462366,362282.6769230769,322131.68902439025,297968.96089385473,310247.0852713178,357896.92075471696,323276.39298245613,361285.2926045016,318562.9269230769,316621.7859922179,332809.1261682243,344614.0268817204,332247.0160427808,358004.2688679245,350343.9813084112,400181.0839160839
395053,48,"Salt Lake City, UT",msa,UT,,,,,,,,,,,,,,409065.76923076925,434438.47222222225,435808.511627907,432057.8653846154,463735.14285714284,419848.1509433962,468286.54761904763,411430.8085106383,402036.4035087719,460802.29411764705,433060.6794871795,432654.23333333334,471279.6842105263,440174.7536231884,441079.95454545453,422080.49019607843,424481.5714285714,502750.1212121212,465483.3608247423,521517.3698630137,462385.86419753084,424133.447761194,503220.70192307694,487645.3358208955,486879.6335877863,483167.99468085106,533317.53125,456596.53125,471029.50423728814,531293.6531531531,536071.8461538461,574512.4108108109,586657.1602209945,599645.1075949367,653149.564,,636927.2965116279,607235.9312169312,619710.2795031056,700613.0277777778,681650.6979865772,642187.8793103448,679053.5572519084,706424.6923076923,642573.5157894737,622300.05,642814.4444444445,593527.8476190476,648586.7567567568,597706.8195876288,610424.7804878049,659848.8300653595,603331.7368421053,609233.0307692308,603325.4758620689,643549.8222222222,666709.5407407407,625270.4234234234,542833.8735632184,601464.9107142857,534057.0833333334
394388,51,"Birmingham, AL",msa,AL,274324.30693069304,314780.2727272727,367723.91964285716,311438.424,343199.9711538461,311617.1875,304268.3617021277,340061.5125,339950.60869565216,337712.98507462686,327388.0,348706.50793650793,277636.25,332332.64444444445,343670.0,338262.2833333333,305754.94805194804,359038.5862068966,333446.8470588235,289609.43055555556,321868.2752293578,337620.2763157895,345189.8023255814,299321.8925619835,311556.1785714286,305480.1111111111,292116.1161290323,314800.0707070707,309522.5517241379,368173.8846153846,313542.1052631579,332608.74213836476,356425.97860962566,339475.6418918919,309460.1964285714,365940.4,378164.6536312849,346741.5569620253,358380.36431226763,352534.7794117647,353218.3095238095,348120.5534351145,341430.670212766,380056.7137254902,364432.55263157893,365321.0221238938,396746.8619047619,415559.34,420139.1794871795,387435.49720670393,401116.06451612903,427136.0693069307,,,418238.5512820513,480352.6134969325,452592.77832512313,472913.6100628931,455649.14649681526,425861.6130952381,472786.32653061225,391108.5935483871,402173.25327510916,414770.04395604396,430235.4924623116,412616.20673076925,366355.9673913043,401079.4639175258,411180.08457711444,404541.05263157893,409591.85314685316,403731.8888888889,425740.1217391304,405030.58192090393
394640,53,"Grand Rapids, MI",msa,MI,214255.2117647059,233030.75163398692,258033.26285714286,232552.6339869281,253778.04510869563,275045.3201242236,293186.93430656934,307309.8554913295,308343.820754717,308289.19548872183,327355.22222222225,343692.86763440864,267244.40196078434,312724.74226804124,277118.98230088496,279309.41353383457,297910.3909774436,313657.7328244275,319448.8086956522,304280.46463157894,346383.1034482759,345729.73529411765,335605.13636363635,343122.5303030303,345209.27777777775,283503.81944444444,303479.0854700855,310422.7,292706.8813559322,334279.6129032258,373914.7469863014,332179.30508474575,355833.162962963,328641.34375,332997.97206896555,334235.4936567164,324806.1891891892,331370.6302521008,371439.31560509553,359327.10236220475,356257.125,362018.5581395349,368129.2671551724,390591.61739130435,425477.99594405596,392224.0,406776.1842105263,404342.27952755906,409400.44859813084,384008.54918032786,371803.15942028986,389132.41441441444,397415.90476190473,449828.5574782609,436490.7672413793,455226.396039604,444247.47572815535,414113.5060240964,493231.797752809,459796.4235294118,458472.60294117645,425956.1325301205,420482.592,445499.5882352941,486032.375,454284.45454545453,420028.57272727275,471587.1489361702,498369.91397849465,451756.693877551,455662.90769230766,465222.3287671233,426564.2244897959,471193.84444444446
395167,54,"Tucson, AZ",msa,AZ,338840.6567164179,353437.0443037975,314119.4607329843,333636.8695652174,353726.16,332406.04195804195,355624.2027027027,352102.6590909091,345248.53225806454,396650.68253968254,337506.7027027027,325635.2705882353,366766.7916666667,299996.0344827586,357091.0843373494,318307.8313253012,346373.55284552847,310246.5630252101,357397.3857142857,367904.65454545454,366849.54901960783,293140.25263157894,303440.6842105263,299851.1964285714,342254.4137931034,476595.8058252427,323349.6041666667,361772.75,359638.9318181818,360730.2900763359,328429.93506493507,424844.4823529412,373215.5569620253,403445.65555555554,358681.1651376147,458953.2605042017,385558.3857142857,381075.56,435646.23622047243,431383.9913793103,380207.72222222225,437147.5833333333,421348.86597938143,476004.9605263158,451614.5851851852,392381.8965517241,462802.92783505155,429964.90410958906,494162.13924050634,479768.0,442911.5916666667,597975.6638655462,485946.0272108844,488209.12598425196,461669.38655462186,410009.152173913,474324.70198675495,520771.59523809527,494242.4655172414,483508.04,480231.9756097561,442037.6962962963,577966.775147929,482079.8502994012,535796.9132947976,485360.4437869823,477607.35625,486681.0408163265,466777.8322147651,496181.26174496644,512479.82608695654,525422.2193548387,433280.95327102806,449666.4
395169,56,"Tulsa, OK",msa,OK,241749.18496598638,279066.1142857143,256251.52777777778,242709.88264367814,268159.0230232558,262954.0616438356,296831.2516129032,273675.1015625,303494.91743119265,277041.389380531,277449.4755244755,320446.46153846156,261917.66666666666,263873.2983870968,246366.55555555556,269012.0453703704,289939.21527777775,292975.9514563107,303224.61267605633,288867.837398374,261571.28813559323,283602.4031007752,301455.97142857144,262750.403875969,272116.47872340423,301559.4312643678,287093.42201834865,315339.9292929293,278295.38356164383,312361.1384615385,316210.6359119497,320120.61363636365,325385.11746575346,332554.76875,350395.48214285716,367451.0661764706,334126.91509433964,339089.85576923075,325353.57994708995,290502.00202479336,352374.06101796404,332764.1648648649,346886.928516129,356703.7981951219,352194.79448648647,348907.94233160623,353053.6906842105,357952.27841698844,350470.1926618705,333180.11165775405,376181.91222707427,382755.0933532935,377908.2129032258,384005.36609467457,421474.5774,504803.26576388883,430390.291409396,405924.1566197183,427511.7570769231,481510.37274193554,411727.8396226415,422448.3,417048.54887218046,410110.77952755906,413557.44705882354,420798.358974359,400463.33009708737,432761.7962962963,407621.3712121212,419828.2033898305,408725.7826086957,416336.6914893617,404846.74418604653,455982.9770114943
394619,57,"Fresno, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496398.9433962264,575310.0,610878.8888888889,512238.5294117647,516686.69811320753,523582.1111111111,586268.2692307692,527297.3658536585,524042.53658536583,504393.69696969696,513626.7105263158,593314.5,512370.612244898,547857.8571428572,479671.86842105264,512649.2448979592,489678.0909090909,441254.1666666667,479269.7291666667,565233.5813953489,498600.5316455696,546760.5833333334,497965.0722891566,490980.92307692306,513783.3409090909,504108.7454545455,450804.829787234,452178.15625,559596.5434782609,592820.0,539549.2083333334
395238,58,"Worcester, MA",msa,MA,378853.88372093026,388507.08510638296,367004.1783783784,373408.5380434783,422727.6923076923,380476.2698412698,390777.01639344264,385271.7720289855,399734.8626415094,429043.44490909093,366754.08510638296,390988.4285714286,402102.35185185185,433527.94236363634,431410.9054545454,381544.3333333333,418557.76,426963.55,465722.8461538461,481825.7114035088,442795.75675675675,423811.54545454547,412782.7257142857,449031.4479069767,399552.3461538461,457036.27777777775,501204.2051282051,458502.8888888889,516683.52,433670.70443037973,444357.0416666667,466549.93468085106,431980.6493506493,447223.725,480103.9407894737,470845.61166666663,480813.6754385965,447195.54098360654,455897.2465753425,460104.5294117647,504778.875,532101.0,501505.1906756757,498831.505925926,463462.4,535431.3815789474,535066.0,518453.1593023256,526397.1,503196.4318181818,556032.9413432836,716078.9992727273,567766.3142465753,556984.51,560107.7883116882,546447.9839999999,650918.7647058824,540746.4386440677,547724.04,668802.0625,563142.4150943396,568153.1766666666,634778.3090909091,605113.1777777778,566341.1515151515,637031.6463414634,573159.925,633431.8571428572,631182.431372549,617703.2586206896,710727.5641025641,672732.274509804,644954.6896551724,697210.0
394938,59,"Omaha, NE",msa,NE,266492.509202454,297268.2909090909,294034.57954545453,284217.3417085427,289107.1009174312,285488.7215909091,307207.6258503401,302206.76923076925,313674.7786259542,294739.536,333048.84210526315,325590.7087378641,319045.652173913,306455.0512820513,321428.2086330935,319051.85,337095.3188333333,331902.17919075146,346064.1126829268,349275.384,366006.8888888889,358952.9310344828,356879.0,380041.2150537634,326878.49253731343,333890.8045977011,320999.81481481483,348340.7931034483,361264.86486486485,343220.20790123456,358794.77018633543,340892.4413407821,380506.28571428574,364226.5179487179,380197.4134078212,373332.6228571429,352127.0843373494,361247.7619047619,370171.6069364162,372433.1948051948,394952.6645962733,414421.0448717949,412899.9736842105,429031.5034965035,431602.0875912409,433440.3157894737,406525.3214285714,438204.8333333333,417605.868852459,425674.98620689654,451576.49411764706,447310.3905325444,483012.9277108434,464035.6666666667,474977.3615384615,488832.40410958906,516553.8527131783,475251.79562043794,497206.53383458644,471112.72807017545,505840.0804597701,472325.2886597938,437654.4595959596,456993.5133557048,483466.612745098,511033.4077669903,484146.3630136986,471943.82738095237,480035.15789473685,485476.96183206106,482328.2926829268,490501.08181818185,485284.34523809527,494622.6172839506
394653,61,"Greenville, SC",msa,SC,257079.8464285714,242095.26936026936,241023.46564885497,285798.8403361345,246862.88486842104,254860.60975609755,272784.2,265987.5364238411,274663.85873605945,285729.0518134715,308588.07746478874,286050.59064327483,286297.04827586206,284415.0,256514.56595744682,275460.903030303,268022.5705128205,279598.6422018349,265670.8561643836,287158.8205128205,457212.9347826087,284560.38410596026,284096.58201058203,274691.2421524664,243266.75735294117,340710.5474860335,289071.4466403162,264400.35294117645,276278.1903114187,291116.45573770494,278921.2988505747,284768.71428571426,316140.21348314604,338614.11059907835,354847.0869565217,339280.83208955225,262570.7251908397,313462.8098159509,301285.371007371,313974.1439790576,310683.96238938055,320797.46119733923,298982.0948275862,306398.79338842974,300989.5521472393,356163.2190082645,356497.73898305086,321151.45098039217,337600.9800664452,374983.87220447283,391938.42025316454,366108.1527272727,357074.1457142857,358411.61002785515,401053.288209607,384745.73255813954,380075.63703703706,391157.6896551724,380331.5916666667,367519.55555555556,398426.01714285713,361410.87364620937,360657.777486911,367696.8803088803,386017.9285714286,388203.4918032787,369862.2328244275,390200.2385620915,405072.8162650602,384131.9527559055,366808.18636363634,390112.44444444444,384983.10365853657,379051.29383886256
394312,62,"Albuquerque, NM",msa,NM,291998.55460000003,318430.69444444444,300905.29545454547,301236.25,322249.52947368426,291446.75757575757,311812.9556818182,298654.7205882353,299577.0833333333,304852.7313432836,331690.56253731344,299812.7546,318195.58974358975,272929.2744186047,297259.65447761194,285465.6666666667,267170.7826086957,296261.4074074074,284391.152173913,321360.0350877193,312019.7428571429,318807.3043478261,323445.7346938776,309423.6176470588,291454.48387096776,306218.5714285714,270806.1785714286,332016.4528301887,308467.8620689655,300083.4142857143,308898.2911392405,325530.4324324324,341126.5410958904,316601.47252747254,376104.4855072464,374743.27820224717,353621.76,370405.641509434,356509.3714285714,351607.4942528736,366815.0,445003.30666666664,391747.1388888889,415677.42523076927,403072.45,401940.81333333335,431205.887254902,432542.4476190476,396183.6282051282,445343.37096774194,431551.3766233766,450441.6111111111,458407.5512820513,456180.1886792453,424327.0363636364,434095.3396226415,419716.08928571426,494662.0517241379,440939.1875,439363.98245614034,435135.2708333333,413934.8923076923,441821.08108108107,394885.85507246375,434827.4175824176,417407.6990291262,404947.57692307694,419848.40178571426,429890.4936708861,415783.0882352941,391822.3521126761,439086.08860759495,441554.4053658537,453958.72881355934
394357,63,"Bakersfield, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,369152.5,357735.18518518517,355044.8275862069,312450.8333333333,328490.0,349595.4166666667,375527.15789473685,342596.4423076923,361492.13333333336,351044.11363636365,331255.0862068966,349217.6056338028,325918.8888888889,361163.86363636365,365433.8505747126,363712.2950819672,351610.6376811594,378227.89090909093,372008.8409090909,414803.1818181818,405032.16279069765,417887.0,449997.5346534653,420111.3333333333,461564.34567901236,468209.8333333333,465879.3103448276,457192.675,464081.3333333333,442869.3396226415,435314.77777777775,447044.8450704225,469744.2236842105,445331.7192982456,427397.42391304346,442973.4285714286,449201.4888888889,454055.9220779221,494328.6842105263,474850.0281690141,459426.2191780822,,747541.1568627451,,444569.53225806454,433639.4,458532.8769230769,432962.8611111111,457912.03846153844
394753,65,"Knoxville, TN",msa,TN,266795.299270073,289603.106741573,288626.16857142857,293994.1319860627,300252.84722222225,303510.3984063745,314597.0531386861,297559.8888888889,314483.5001136364,315204.6865079365,337413.4345238095,292261.17307692306,296713.57024590165,281746.4962962963,281551.75980392157,313472.92024539877,328197.72577319585,322286.9435582822,336214.3755555555,303421.79333333333,316633.4445774648,356945.9153374233,331086.9397761194,339039.4013380282,320293.14960629924,298760.9279279279,311574.6586826347,318123.0655479452,308133.6787234043,321991.5937765958,340059.6751923077,357034.4131963471,348440.9456521739,346348.05291005294,358826.75275675673,348961.9811834319,333408.52413793106,369751.78349397593,353490.0171982759,363544.1887562189,365668.8115,351163.4117050691,398363.62479532167,378423.28795811516,374780.26953216374,423072.2794117647,418655.65137614676,,,391722.843373494,413594.7541899441,411810.15873015876,461033.22872340423,487297.7760416667,451777.24375,512048.8571270718,476631.19177664974,478195.1406976744,483384.4082840237,474123.2774566474,483481.50833333336,481076.0303030303,474819.1203703704,486839.3503649635,502543.86934673367,501283.65524861874,532418.6733333333,515276.8036585366,472850.0062893082,494269.63372093026,498048.20652173914,488968.61635220126,452984.775,509092.9742268041
